onset	duration	trial_type
6.0	6.0	wordEF
18.0	6.0	Mu
30.0	6.0	face
42.0	6.0	face
54.0	6.0	Mu
66.0	6.0	emoji
78.0	6.0	emoji
90.0	6.0	wordC
102.0	6.0	wordEF
114.0	6.0	wordEF
126.0	6.0	face
138.0	6.0	wordC
150.0	6.0	wordEF
162.0	6.0	wordEF
174.0	6.0	wordC
186.0	6.0	wordEF
198.0	6.0	emoji
210.0	6.0	Mu
